sample_id,piece_id,cavity_id,shape_family,is_mvp,rotation_deg,label,split,heldout_family_fold,cavity_source,piece_height_mm,cavity_depth_mm,p_mask_area_px,c_mask_area_px,iou
13993,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,250,1,val,2,scale_plus_10_percent,22.869,23.928,1857,2263,0.747971
13994,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,260,0,train,2,scale_plus_10_percent,22.869,23.928,1857,2263,0.640185
13995,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,270,0,train,2,scale_plus_10_percent,22.869,23.928,1820,2263,0.568367
13996,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,280,0,val,2,scale_plus_10_percent,22.869,23.928,1857,2263,0.523771
13997,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,290,0,train,2,scale_plus_10_percent,22.869,23.928,1857,2263,0.501
13998,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,300,0,train,2,scale_plus_10_percent,22.869,23.928,1820,2263,0.493679
13999,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,310,0,train,2,scale_plus_10_percent,22.869,23.928,1855,2263,0.501242
14000,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,320,0,train,2,scale_plus_10_percent,22.869,23.928,1855,2263,0.524179
14001,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,330,0,train,2,scale_plus_10_percent,22.869,23.928,1820,2263,0.568268
14002,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,340,0,train,2,scale_plus_10_percent,22.869,23.928,1855,2263,0.641423
14003,regular_polygon_015,regular_polygon_015_cav03,regular_polygon,False,350,1,train,2,scale_plus_10_percent,22.869,23.928,1855,2263,0.750265
14004,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,0,1,train,2,zero_clearance,22.869,84.986,1820,1820,1.0
14005,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,10,0,train,2,zero_clearance,22.869,84.986,1857,1820,0.773365
14006,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,20,0,train,2,zero_clearance,22.869,84.986,1857,1820,0.653321
14007,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,30,0,train,2,zero_clearance,22.869,84.986,1820,1820,0.577216
14008,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,40,0,train,2,zero_clearance,22.869,84.986,1857,1820,0.531161
14009,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,50,0,train,2,zero_clearance,22.869,84.986,1857,1820,0.507806
14010,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,60,0,train,2,zero_clearance,22.869,84.986,1820,1820,0.499867
14011,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,70,0,test,2,zero_clearance,22.869,84.986,1855,1820,0.508176
14012,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,80,0,val,2,zero_clearance,22.869,84.986,1855,1820,0.531926
14013,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,90,0,test,2,zero_clearance,22.869,84.986,1820,1820,0.577216
14014,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,100,0,train,2,zero_clearance,22.869,84.986,1855,1820,0.655193
14015,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,110,0,train,2,zero_clearance,22.869,84.986,1855,1820,0.776804
14016,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,120,1,val,2,zero_clearance,22.869,84.986,1820,1820,1.0
14017,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,130,0,test,2,zero_clearance,22.869,84.986,1857,1820,0.773365
14018,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,140,0,train,2,zero_clearance,22.869,84.986,1857,1820,0.653321
14019,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,150,0,val,2,zero_clearance,22.869,84.986,1820,1820,0.577216
14020,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,160,0,train,2,zero_clearance,22.869,84.986,1857,1820,0.531161
14021,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,170,0,train,2,zero_clearance,22.869,84.986,1857,1820,0.507806
14022,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,180,0,train,2,zero_clearance,22.869,84.986,1820,1820,0.499867
14023,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,190,0,test,2,zero_clearance,22.869,84.986,1855,1820,0.508176
14024,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,200,0,train,2,zero_clearance,22.869,84.986,1855,1820,0.531926
14025,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,210,0,train,2,zero_clearance,22.869,84.986,1820,1820,0.577216
14026,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,220,0,train,2,zero_clearance,22.869,84.986,1855,1820,0.655193
14027,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,230,0,train,2,zero_clearance,22.869,84.986,1855,1820,0.776804
14028,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,240,1,train,2,zero_clearance,22.869,84.986,1820,1820,1.0
14029,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,250,0,train,2,zero_clearance,22.869,84.986,1857,1820,0.773365
14030,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,260,0,train,2,zero_clearance,22.869,84.986,1857,1820,0.653321
14031,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,270,0,val,2,zero_clearance,22.869,84.986,1820,1820,0.577216
14032,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,280,0,train,2,zero_clearance,22.869,84.986,1857,1820,0.531161
14033,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,290,0,test,2,zero_clearance,22.869,84.986,1857,1820,0.507806
14034,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,300,0,train,2,zero_clearance,22.869,84.986,1820,1820,0.499867
14035,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,310,0,val,2,zero_clearance,22.869,84.986,1855,1820,0.508176
14036,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,320,0,train,2,zero_clearance,22.869,84.986,1855,1820,0.531926
14037,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,330,0,train,2,zero_clearance,22.869,84.986,1820,1820,0.577216
14038,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,340,0,train,2,zero_clearance,22.869,84.986,1855,1820,0.655193
14039,regular_polygon_015,regular_polygon_015_cav04,regular_polygon,False,350,0,train,2,zero_clearance,22.869,84.986,1855,1820,0.776804
14040,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,0,0,val,2,shallow_depth,22.869,3.774,1820,1910,0.955328
14041,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,10,0,train,2,shallow_depth,22.869,3.774,1857,1910,0.771207
14042,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,20,0,train,2,shallow_depth,22.869,3.774,1857,1910,0.652105
14043,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,30,0,train,2,shallow_depth,22.869,3.774,1820,1910,0.576476
14044,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,40,0,train,2,shallow_depth,22.869,3.774,1857,1910,0.530671
14045,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,50,0,test,2,shallow_depth,22.869,3.774,1857,1910,0.507166
14046,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,60,0,train,2,shallow_depth,22.869,3.774,1820,1910,0.49961
14047,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,70,0,test,2,shallow_depth,22.869,3.774,1855,1910,0.507823
14048,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,80,0,test,2,shallow_depth,22.869,3.774,1855,1910,0.531316
14049,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,90,0,train,2,shallow_depth,22.869,3.774,1820,1910,0.577015
14050,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,100,0,train,2,shallow_depth,22.869,3.774,1855,1910,0.654645
14051,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,110,0,train,2,shallow_depth,22.869,3.774,1855,1910,0.77538
14052,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,120,0,test,2,shallow_depth,22.869,3.774,1820,1910,0.955328
14053,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,130,0,test,2,shallow_depth,22.869,3.774,1857,1910,0.771207
14054,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,140,0,train,2,shallow_depth,22.869,3.774,1857,1910,0.652105
14055,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,150,0,val,2,shallow_depth,22.869,3.774,1820,1910,0.576476
14056,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,160,0,train,2,shallow_depth,22.869,3.774,1857,1910,0.530671
14057,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,170,0,train,2,shallow_depth,22.869,3.774,1857,1910,0.507166
14058,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,180,0,val,2,shallow_depth,22.869,3.774,1820,1910,0.49961
14059,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,190,0,train,2,shallow_depth,22.869,3.774,1855,1910,0.507823
14060,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,200,0,train,2,shallow_depth,22.869,3.774,1855,1910,0.531316
14061,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,210,0,train,2,shallow_depth,22.869,3.774,1820,1910,0.577015
14062,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,220,0,test,2,shallow_depth,22.869,3.774,1855,1910,0.654645
14063,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,230,0,val,2,shallow_depth,22.869,3.774,1855,1910,0.77538
14064,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,240,0,train,2,shallow_depth,22.869,3.774,1820,1910,0.955328
14065,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,250,0,train,2,shallow_depth,22.869,3.774,1857,1910,0.771207
14066,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,260,0,train,2,shallow_depth,22.869,3.774,1857,1910,0.652105
14067,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,270,0,train,2,shallow_depth,22.869,3.774,1820,1910,0.576476
14068,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,280,0,val,2,shallow_depth,22.869,3.774,1857,1910,0.530671
14069,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,290,0,test,2,shallow_depth,22.869,3.774,1857,1910,0.507166
14070,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,300,0,train,2,shallow_depth,22.869,3.774,1820,1910,0.49961
14071,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,310,0,train,2,shallow_depth,22.869,3.774,1855,1910,0.507823
14072,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,320,0,test,2,shallow_depth,22.869,3.774,1855,1910,0.531316
14073,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,330,0,train,2,shallow_depth,22.869,3.774,1820,1910,0.577015
14074,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,340,0,train,2,shallow_depth,22.869,3.774,1855,1910,0.654645
14075,regular_polygon_015,regular_polygon_015_cav05,regular_polygon,False,350,0,train,2,shallow_depth,22.869,3.774,1855,1910,0.77538
14076,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,0,0,test,2,other_piece_no_clearance,22.869,50.819,1820,2622,0.584037
14077,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,10,0,train,2,other_piece_no_clearance,22.869,50.819,1857,2622,0.5972
14078,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,20,0,test,2,other_piece_no_clearance,22.869,50.819,1857,2622,0.594258
14079,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,30,0,val,2,other_piece_no_clearance,22.869,50.819,1820,2622,0.586996
14080,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,40,0,test,2,other_piece_no_clearance,22.869,50.819,1857,2622,0.57777
14081,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,50,0,train,2,other_piece_no_clearance,22.869,50.819,1857,2622,0.571776
14082,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,60,0,test,2,other_piece_no_clearance,22.869,50.819,1820,2622,0.568684
14083,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,70,0,train,2,other_piece_no_clearance,22.869,50.819,1855,2622,0.558214
14084,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,80,0,train,2,other_piece_no_clearance,22.869,50.819,1855,2622,0.557621
14085,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,90,0,test,2,other_piece_no_clearance,22.869,50.819,1820,2622,0.558702
14086,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,100,0,train,2,other_piece_no_clearance,22.869,50.819,1855,2622,0.560216
14087,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,110,0,train,2,other_piece_no_clearance,22.869,50.819,1855,2622,0.571379
14088,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,120,0,train,2,other_piece_no_clearance,22.869,50.819,1820,2622,0.584037
14089,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,130,0,val,2,other_piece_no_clearance,22.869,50.819,1857,2622,0.5972
14090,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,140,0,val,2,other_piece_no_clearance,22.869,50.819,1857,2622,0.594258
14091,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,150,0,train,2,other_piece_no_clearance,22.869,50.819,1820,2622,0.586996
14092,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,160,0,train,2,other_piece_no_clearance,22.869,50.819,1857,2622,0.57777
14093,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,170,0,train,2,other_piece_no_clearance,22.869,50.819,1857,2622,0.571776
14094,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,180,0,test,2,other_piece_no_clearance,22.869,50.819,1820,2622,0.568684
14095,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,190,0,test,2,other_piece_no_clearance,22.869,50.819,1855,2622,0.558214
14096,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,200,0,train,2,other_piece_no_clearance,22.869,50.819,1855,2622,0.557621
14097,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,210,0,train,2,other_piece_no_clearance,22.869,50.819,1820,2622,0.558702
14098,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,220,0,test,2,other_piece_no_clearance,22.869,50.819,1855,2622,0.560216
14099,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,230,0,val,2,other_piece_no_clearance,22.869,50.819,1855,2622,0.571379
14100,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,240,0,train,2,other_piece_no_clearance,22.869,50.819,1820,2622,0.584037
14101,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,250,0,train,2,other_piece_no_clearance,22.869,50.819,1857,2622,0.5972
14102,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,260,0,train,2,other_piece_no_clearance,22.869,50.819,1857,2622,0.594258
14103,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,270,0,val,2,other_piece_no_clearance,22.869,50.819,1820,2622,0.586996
14104,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,280,0,train,2,other_piece_no_clearance,22.869,50.819,1857,2622,0.57777
14105,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,290,0,train,2,other_piece_no_clearance,22.869,50.819,1857,2622,0.571776
14106,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,300,0,train,2,other_piece_no_clearance,22.869,50.819,1820,2622,0.568684
14107,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,310,0,train,2,other_piece_no_clearance,22.869,50.819,1855,2622,0.558214
14108,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,320,0,train,2,other_piece_no_clearance,22.869,50.819,1855,2622,0.557621
14109,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,330,0,train,2,other_piece_no_clearance,22.869,50.819,1820,2622,0.558702
14110,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,340,0,test,2,other_piece_no_clearance,22.869,50.819,1855,2622,0.560216
14111,regular_polygon_015,regular_polygon_015_cav06,regular_polygon,False,350,0,train,2,other_piece_no_clearance,22.869,50.819,1855,2622,0.571379
14112,regular_polygon_016,regular_polygon_016_cav00,regular_polygon,False,0,1,train,2,matching_clearance,43.09,36.969,1912,2035,0.941153
14113,regular_polygon_016,regular_polygon_016_cav00,regular_polygon,False,10,1,train,2,matching_clearance,43.09,36.969,1946,2035,0.889744
14114,regular_polygon_016,regular_polygon_016_cav00,regular_polygon,False,20,1,test,2,matching_clearance,43.09,36.969,1936,2035,0.837571
14115,regular_polygon_016,regular_polygon_016_cav00,regular_polygon,False,30,1,val,2,matching_clearance,43.09,36.969,1919,2035,0.809105
14116,regular_polygon_016,regular_polygon_016_cav00,regular_polygon,False,40,0,train,2,matching_clearance,43.09,36.969,1907,2035,0.806929
14117,regular_polygon_016,regular_polygon_016_cav00,regular_polygon,False,50,1,val,2,matching_clearance,43.09,36.969,1900,2035,0.829241
